"wbic","county","waterbody.name","trtyco","trtystat","trtyprop","resstat","resprop","outarea","region","wtm91.x","wtm91.y","lat","long","lake.area","class.code","shore.length","max.depth","draintype.code","depth.below.20","depth.above.3","sand","gravel","rock","muck","drainage","drainage.ag","drainage.wild","watershed.desc","source","outlet","water.fluct","wet.adj","public.desc","wae.code","mus.code","lake.chain.code"
1984000,"washburn","un_lake",1,1,1,0,0,0,"nor",397207.29,589110.11,45.76,-91.57,1,NA,0.2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984100,"washburn","un_lake",1,1,1,0,0,0,"nor",397199.3,588712.86,45.76,-91.57,9,NA,0.6,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984200,"washburn","un_lake",1,1,1,0,0,0,"nor",397587.72,588287.06,45.75,-91.57,1,NA,0.1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984300,"washburn","un_lake",1,1,1,0,0,0,"nor",397181.92,587918.62,45.75,-91.57,1,NA,0.2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984400,"washburn","un_lake",1,1,1,0,0,0,"nor",399952.11,588588.05,45.76,-91.54,9,NA,0.6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984500,"washburn","un_lake",1,1,1,0,0,0,"nor",399562.05,588598.79,45.76,-91.54,5,NA,0.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984600,"washburn","un_lake",1,1,1,0,0,0,"nor",399176.5,589015.34,45.76,-91.55,2,NA,0.3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984700,"washburn","un_lake",1,1,1,0,0,0,"nor",398776.44,588212.03,45.75,-91.55,4,NA,0.3,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984800,"washburn","un_lake",1,1,1,0,0,0,"nor",398770.67,587803.65,45.75,-91.55,1,NA,0.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984900,"washburn","un_lake",1,1,1,0,0,0,"nor",399533.47,586284,45.73,-91.54,6,NA,0.5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985000,"washburn","un_lake",1,1,1,0,0,0,"nor",399149.41,586675.99,45.74,-91.55,4,NA,0.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985100,"washburn","un_lake",1,1,1,0,0,0,"nor",398764.13,586688.92,45.74,-91.55,4,NA,0.4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985200,"washburn","un_lake",1,1,1,0,0,0,"nor",398764.13,586688.92,45.74,-91.55,4,NA,0.3,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985300,"washburn","un_lake",1,1,1,0,0,0,"nor",397167.91,587148.38,45.74,-91.57,5,NA,0.5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985400,"washburn","un_lake",1,1,1,0,0,0,"nor",397167.91,587148.38,45.74,-91.57,13,NA,0.8,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985500,"washburn","un_lake",1,1,1,0,0,0,"nor",397967.13,586726.34,45.74,-91.56,6,NA,0.5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985600,"washburn","un_lake",1,1,1,0,0,0,"nor",397967.13,586726.34,45.74,-91.56,3,NA,0.3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985700,"washburn","un_lake",1,1,1,0,0,0,"nor",397964.56,586355.66,45.74,-91.56,3,NA,0.3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985800,"washburn","un_lake",1,1,1,0,0,0,"nor",397561.41,586371.4,45.74,-91.57,3,NA,0.3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985900,"washburn","un_lake",1,1,1,0,0,0,"nor",397561.41,586371.4,45.74,-91.57,3,NA,0.7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986000,"washburn","un_lake",1,1,1,0,0,0,"nor",397157.41,586387.39,45.74,-91.57,4,NA,0.4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986100,"washburn","un_lake",1,1,1,0,0,0,"nor",397157.41,586387.39,45.74,-91.57,5,NA,0.3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986200,"washburn","un_lake",1,1,1,0,0,0,"nor",395973.75,587601.65,45.75,-91.59,8,NA,0.8,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986300,"washburn","un_lake",1,1,1,0,0,0,"nor",395564.72,587233.09,45.74,-91.59,2,NA,0.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986400,"washburn","un_lake",1,1,1,0,0,0,"nor",395553.63,586843.91,45.74,-91.59,11,NA,0.6,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986500,"washburn","un_lake",1,1,1,0,0,0,"nor",395544.31,586454.23,45.74,-91.59,7,NA,0.6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986600,"washburn","un_lake",1,1,1,0,0,0,"nor",394380.91,587711.81,45.75,-91.61,2,NA,0.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986700,"washburn","un_lake",1,1,1,0,0,0,"nor",393967.97,587408.18,45.74,-91.62,8,NA,0.4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986800,"washburn","un_lake",1,1,1,0,0,0,"nor",394341.17,586515.77,45.74,-91.61,18,NA,0.7,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987000,"washburn","un_lake",1,1,1,0,0,0,"nor",393178.34,587743.41,45.75,-91.63,4,NA,0.3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987100,"washburn","un_lake",1,1,1,0,0,0,"nor",392777.34,587735.46,45.75,-91.63,3,NA,0.3,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987200,"washburn","un_lake",1,1,1,0,0,0,"nor",390822.7,587326.61,45.74,-91.66,1,NA,0.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987300,"washburn","un_lake",1,1,1,0,0,0,"nor",391567.67,586534.33,45.74,-91.65,28,5,1.4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987400,"washburn","un_lake",1,1,1,0,0,0,"nor",391964.82,585729.98,45.73,-91.64,3,NA,0.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987500,"washburn","un_lake",1,1,1,0,0,0,"nor",391562.95,585740.09,45.73,-91.65,5,NA,0.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987600,"washburn","un_lake",1,1,1,0,0,0,"nor",391962.58,585331.93,45.72,-91.64,1,NA,0.1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987700,"washburn","un_lake",1,1,1,0,0,0,"nor",391962.58,585331.93,45.72,-91.64,1,NA,0.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987800,"washburn","un_lake",1,1,1,0,0,0,"nor",391960.49,584933.94,45.72,-91.64,1,NA,0.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987900,"washburn","un_lake",1,1,1,0,0,0,"nor",393538.85,586105.38,45.73,-91.62,10,NA,0.7,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988000,"washburn","un_lake",1,1,1,0,0,0,"nor",392755.48,586114.43,45.73,-91.63,3,NA,0.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988100,"washburn","un_lake",1,1,1,0,0,0,"nor",392755.48,586114.43,45.73,-91.63,3,NA,0.3,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988200,"washburn","un_lake",1,1,1,0,0,0,"nor",392753.26,585713.56,45.73,-91.63,11,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988300,"washburn","un_lake",1,1,1,0,0,0,"nor",393535.07,585290.64,45.72,-91.62,4,NA,0.4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988400,"washburn","un_lake",1,1,1,0,0,0,"nor",393535.07,585290.64,45.72,-91.62,4,NA,0.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988500,"washburn","un_lake",1,1,1,0,0,0,"nor",393142.23,585300.88,45.72,-91.63,4,NA,0.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988600,"washburn","un_lake",1,1,1,0,0,0,"nor",393139.95,584897.27,45.72,-91.63,8,NA,0.7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988700,"washburn","un_lake",1,1,1,0,0,0,"nor",392750.98,585311.26,45.72,-91.63,3,NA,0.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988800,"washburn","un_lake",1,1,1,0,0,0,"nor",394724.57,585671.29,45.73,-91.61,4,NA,0.3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988900,"washburn","un_lake",1,1,1,0,0,0,"nor",395101.26,584847.82,45.72,-91.6,1,NA,0.2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989000,"washburn","un_lake",1,1,1,0,0,0,"nor",396328.54,585209.89,45.72,-91.58,1,NA,0.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989100,"washburn","un_lake",1,1,1,0,0,0,"nor",396320.89,584803.53,45.72,-91.58,6,NA,0.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989200,"washburn","un_lake",1,1,1,0,0,0,"nor",396320.89,584803.53,45.72,-91.58,7,NA,0.6,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989300,"washburn","un_lake",1,1,1,0,0,0,"nor",395920.76,585225.89,45.72,-91.59,4,NA,0.3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989400,"washburn","un_lake",1,1,1,0,0,0,"nor",395513.04,585241.94,45.72,-91.59,7,NA,0.4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989500,"washburn","un_lake",1,1,1,0,0,0,"nor",395502.2,584835.32,45.72,-91.6,2,NA,0.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989600,"washburn","un_lake",1,1,NA,NA,NA,NA,"nor",397959.63,585967.86,45.73,-91.56,1,NA,0.1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989700,"washburn","un_lake",1,1,1,0,0,0,"nor",398354.28,585550.24,45.73,-91.56,2,NA,0.3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989800,"washburn","un_lake",1,1,1,0,0,0,"nor",397951.03,585562.48,45.73,-91.56,4,NA,0.4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989900,"washburn","un_lake",1,1,1,0,0,0,"nor",397556.03,585980.72,45.73,-91.57,1,NA,0.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989950,"washburn","un_lake",1,1,1,0,0,NA,"nor",398343.97,585144.75,45.72,-91.56,9,NA,0.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990000,"washburn","un_lake",1,1,1,0,0,0,"nor",399529.16,585898.08,45.73,-91.54,1,NA,0.1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990100,"washburn","un_lake",1,1,1,0,0,0,"nor",399912.47,584695.73,45.72,-91.54,4,NA,0.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990200,"washburn","un_lake",1,1,1,0,0,0,"nor",399912.47,584695.73,45.72,-91.54,1,NA,0.2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990300,"washburn","un_lake",1,1,1,0,0,0,"nor",398739.19,585131.7,45.72,-91.55,1,NA,0.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990400,"washburn","un_lake",1,1,1,0,0,0,"nor",389808.89,592580.22,45.79,-91.67,4,NA,0.3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990500,"washburn","un_lake",1,1,1,0,0,0,"nor",389798.84,592176.23,45.79,-91.67,4,NA,0.4,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990600,"washburn","un_lake",1,1,1,0,0,0,"nor",389788.82,591772.3,45.78,-91.67,13,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990700,"washburn","un_lake",1,1,1,0,0,0,"nor",390166.77,590943.99,45.77,-91.67,1,NA,0.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990800,"washburn","un_lake",1,1,1,0,0,0,"nor",389763.22,590558.43,45.77,-91.67,3,NA,0.3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990900,"washburn","un_lake",1,1,1,0,0,0,"nor",389763.22,590558.43,45.77,-91.67,1,NA,0.2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991000,"washburn","un_lake",1,1,1,0,0,0,"nor",389763.22,590558.43,45.77,-91.67,4,NA,0.3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991100,"washburn","un_lake",1,1,1,0,0,0,"nor",390544.68,589706.2,45.76,-91.66,7,NA,0.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991200,"washburn","un_lake",1,1,1,0,0,0,"nor",390146.96,589727.08,45.76,-91.67,7,NA,0.6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991300,"washburn","un_lake",1,1,1,0,0,0,"nor",388567.23,590198.1,45.77,-91.69,2,NA,0.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991400,"washburn","un_lake",1,1,1,0,0,0,"nor",388561.37,589794.1,45.76,-91.69,2,NA,0.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991500,"washburn","un_lake",1,1,1,0,0,0,"nor",388167.55,589803.03,45.76,-91.69,2,NA,0.3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991600,"washburn","un_lake",1,1,1,0,0,0,"nor",381826.68,590345.03,45.77,-91.77,6,NA,0.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991700,"washburn","un_lake",1,1,1,0,0,0,"nor",381814.35,589948.91,45.76,-91.77,6,NA,0.6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991800,"washburn","un_lake",1,1,1,0,0,0,"nor",383788.93,589498.37,45.76,-91.75,3,NA,0.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991900,"washburn","un_lake",1,1,1,0,0,0,"nor",384944.59,588702.72,45.75,-91.73,2,NA,0.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992000,"washburn","un_lake",1,1,1,0,0,0,"nor",388926.87,588591.43,45.75,-91.68,3,NA,0.3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992100,"washburn","un_lake",1,1,1,0,0,0,"nor",390533.78,589305.21,45.76,-91.66,5,NA,0.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992200,"washburn","un_lake",1,1,1,0,0,0,"nor",390136.91,589326.2,45.76,-91.67,3,NA,0.3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992300,"washburn","un_lake",1,1,1,0,0,0,"nor",390123.39,588929.7,45.76,-91.67,10,NA,0.6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992400,"washburn","un_lake",1,1,1,0,0,0,"nor",389716.3,588554.51,45.75,-91.67,1,NA,0.3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992500,"washburn","un_lake",1,1,1,0,0,0,"nor",390478.57,587723.16,45.75,-91.66,3,NA,0.3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992600,"washburn","un_lake",1,1,1,0,0,0,"nor",390480.73,586946.36,45.74,-91.66,8,NA,0.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992700,"washburn","un_lake",1,1,1,0,0,0,"nor",388104.7,587817.98,45.75,-91.69,8,NA,0.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992800,"washburn","un_lake",1,1,1,0,0,0,"nor",387243.68,586633.55,45.74,-91.7,7,5,0.5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992900,"washburn","un_lake",1,1,1,0,0,0,"nor",384504.96,587921.47,45.75,-91.74,11,NA,0.5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993000,"washburn","un_lake",1,1,1,0,0,0,"nor",383278.96,587124.14,45.74,-91.75,5,NA,0.5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993100,"washburn","un_lake",1,1,1,0,0,0,"nor",381275.64,586381.96,45.73,-91.78,14,NA,0.9,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993200,"washburn","un_lake",1,1,1,0,0,0,"nor",381665.86,585965.97,45.73,-91.77,2,NA,0.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993250,"washburn","un_lake",1,1,NA,NA,NA,NA,"nor",382090.49,585148.61,45.72,-91.77,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993300,"washburn","un_lake",1,1,1,0,0,0,"nor",382887.25,585127.43,45.72,-91.76,1,NA,0.1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993400,"washburn","un_lake",1,1,1,0,0,0,"nor",386829.49,586237.67,45.73,-91.71,11,NA,0.6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993500,"washburn","un_lake",1,1,1,0,0,0,"nor",386831.08,585835.31,45.73,-91.71,30,5,0.1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993600,"washburn","un_lake",1,1,1,0,0,0,"nor",386834.56,585027.64,45.72,-91.71,6,NA,0.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993700,"washburn","un_lake",1,1,1,0,0,0,"nor",389662.96,585788.87,45.73,-91.67,2,NA,1.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993800,"washburn","un_lake",1,1,1,0,0,0,"nor",379402.28,589220.01,45.76,-91.8,1,NA,0.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993900,"washburn","un_lake",1,1,1,0,0,0,"nor",380911.73,586792.25,45.74,-91.78,6,NA,0.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993920,"washburn","un_lake",1,1,1,0,0,NA,"nor",377324.58,586868.84,45.74,-91.83,3,NA,0.3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994000,"price","un_lake",1,1,1,0,0,0,"nor",494514.67,602041.07,45.89,-90.32,2,NA,0.2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994100,"price","un_lake",1,1,1,0,0,0,"nor",494514.67,602041.07,45.89,-90.32,1,NA,0.2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994200,"price","un_lake",1,1,1,0,0,0,"nor",490513.89,602539.4,45.89,-90.38,2,NA,0.3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994300,"price","un_lake",1,1,1,0,0,0,"nor",489737.73,598283.92,45.85,-90.38,1,NA,0.4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994400,"price","un_lake",1,1,1,0,0,0,"nor",489357.67,597426.52,45.84,-90.39,1,NA,0.2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994500,"price","un_lake",1,1,1,0,0,0,"nor",489357.67,597426.52,45.84,-90.39,1,NA,0.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994600,"price","un_lake",1,1,1,0,0,0,"nor",494113.36,598100.83,45.85,-90.33,2,NA,0.2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994700,"price","un_lake",1,1,1,0,0,0,"nor",490533.62,593917.08,45.81,-90.37,1,NA,0.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994800,"price","un_lake",1,1,1,0,0,0,"nor",490525.19,593518.46,45.81,-90.37,2,NA,0.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994900,"price","un_lake",1,1,1,0,0,0,"nor",489732.47,593437.06,45.81,-90.38,7,NA,0.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995000,"price","un_lake",1,1,1,0,0,0,"nor",480063.59,599962.3,45.87,-90.51,1,NA,0.2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995050,"price","un_lake",1,1,1,0,0,NA,"nor",485729.84,599061,45.86,-90.44,1,NA,0.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995100,"price","un_lake",1,1,1,0,0,0,"nor",478448.56,599187.34,45.86,-90.53,1,NA,0.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995200,"price","un_lake",1,1,1,0,0,0,"nor",479290.42,597615.16,45.85,-90.52,1,NA,0.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995300,"price","un_lake",1,1,1,0,0,0,"nor",485338.02,596333.31,45.83,-90.44,1,NA,0.1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995400,"price","un_lake",1,1,1,0,0,0,"nor",481697.57,593527.75,45.81,-90.49,3,NA,0.6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
